"match_id","home_team","home_score","away_score","away_team","date"
"1689","Force",17,21,"Rebels","2015-03-14 00:00:00"
"1690","Crusaders",34,6,"Lions","2015-03-14 16:30:00"
"1691","Highlanders",26,19,"Waratahs","2015-03-14 19:35:00"
"1692","Reds",0,29,"Brumbies","2015-03-14 21:40:00"
"1693","Stormers",19,28,"Chiefs","2015-03-15 02:00:00"
"1694","Cheetahs",10,27,"Sharks","2015-03-15 04:05:00"
"1695","Highlanders",13,20,"Hurricanes","2015-03-20 19:35:00"
"1696","Rebels",16,20,"Lions","2015-03-20 21:40:00"
"1697","Crusaders",57,14,"Cheetahs","2015-03-21 19:35:00"
"1698","Bulls",25,24,"Force","2015-03-22 04:05:00"
"1699","Sharks",12,11,"Chiefs","2015-03-22 06:10:00"
"1700","Waratahs",28,13,"Brumbies","2015-03-22 18:05:00"
"1701","Hurricanes",36,12,"Rebels","2015-03-27 19:35:00"
"1702","Reds",17,18,"Lions","2015-03-27 22:00:00"
"1703","Chiefs",37,27,"Cheetahs","2015-03-28 16:30:00"
"1704","Highlanders",39,21,"Stormers","2015-03-28 19:35:00"
"1705","Waratahs",23,11,"Blues","2015-03-28 21:40:00"
"1706","Sharks",15,9,"Force","2015-03-29 04:05:00"
"1707","Bulls",31,19,"Crusaders","2015-03-29 06:10:00"
"1708","Hurricanes",25,20,"Stormers","2015-04-03 20:35:00"
"1709","Rebels",23,15,"Reds","2015-04-03 22:40:00"
"1710","Chiefs",23,16,"Blues","2015-04-04 21:35:00"
"1711","Brumbies",20,3,"Cheetahs","2015-04-04 23:40:00"
"1712","Sharks",10,52,"Crusaders","2015-04-05 04:00:00"
"1713","Lions",22,18,"Bulls","2015-04-05 06:05:00"
"1714","Blues",16,14,"Brumbies","2015-04-10 21:35:00"
"1715","Crusaders",20,25,"Highlanders","2015-04-11 21:35:00"
"1716","Waratahs",18,32,"Stormers","2015-04-11 23:40:00"
"1717","Force",15,24,"Cheetahs","2015-04-12 01:45:00"
"1718","Lions",23,21,"Sharks","2015-04-12 05:05:00"
"1719","Bulls",43,22,"Reds","2015-04-12 07:10:00"
"1720","Crusaders",9,26,"Chiefs","2015-04-17 21:35:00"
"1721","Hurricanes",24,29,"Waratahs","2015-04-18 18:30:00"
"1722","Highlanders",30,24,"Blues","2015-04-18 21:35:00"
"1723","Brumbies",8,13,"Rebels","2015-04-18 23:40:00"
"1724","Force",6,13,"Stormers","2015-04-19 01:45:00"
"1725","Sharks",10,17,"Bulls","2015-04-19 05:05:00"
"1726","Cheetahs",17,18,"Reds","2015-04-19 07:10:00"
"1727","Chiefs",35,27,"Force","2015-04-24 21:35:00"
"1728","Brumbies",31,18,"Highlanders","2015-04-24 23:55:00"
"1729","Crusaders",29,15,"Blues","2015-04-25 21:35:00"
"1730","Waratahs",18,16,"Rebels","2015-04-25 23:55:00"
"1731","Lions",34,29,"Cheetahs","2015-04-26 05:05:00"
"1732","Stormers",15,13,"Bulls","2015-04-26 07:10:00"
"1733","Reds",19,35,"Hurricanes","2015-04-26 20:05:00"
"1734","Highlanders",48,15,"Sharks","2015-05-01 21:35:00"
"1735","Brumbies",10,13,"Waratahs","2015-05-01 23:40:00"
"1736","Blues",41,24,"Force","2015-05-02 19:30:00"
"1737","Hurricanes",29,23,"Crusaders","2015-05-02 21:35:00"
"1738","Rebels",16,15,"Chiefs","2015-05-02 23:40:00"
"1739","Cheetahs",25,17,"Stormers","2015-05-03 05:05:00"
"1740","Bulls",35,33,"Lions","2015-05-03 07:10:00"
"1741","Crusaders",58,17,"Reds","2015-05-08 21:35:00"
"1742","Rebels",42,22,"Blues","2015-05-08 23:40:00"
"1743","Hurricanes",32,24,"Sharks","2015-05-09 21:35:00"
"1744","Force",18,11,"Waratahs","2015-05-09 23:40:00"
"1745","Lions",28,23,"Highlanders","2015-05-10 03:00:00"
"1746","Stormers",25,24,"Brumbies","2015-05-10 05:05:00"
"1747","Blues",23,18,"Bulls","2015-05-15 21:35:00"
"1748","Reds",46,29,"Rebels","2015-05-15 23:40:00"
"1749","Hurricanes",22,18,"Chiefs","2015-05-16 21:35:00"
"1750","Waratahs",33,18,"Sharks","2015-05-16 23:40:00"
"1751","Lions",20,30,"Brumbies","2015-05-17 05:05:00"
"1752","Cheetahs",24,45,"Highlanders","2015-05-17 07:10:00"
"1753","Chiefs",34,20,"Bulls","2015-05-22 21:35:00"
"1754","Reds",14,21,"Sharks","2015-05-22 23:40:00"
"1755","Blues",5,29,"Hurricanes","2015-05-23 21:35:00"
"1756","Waratahs",32,22,"Crusaders","2015-05-23 23:40:00"
"1757","Force",3,23,"Highlanders","2015-05-24 01:45:00"
"1758","Cheetahs",17,40,"Lions","2015-05-24 05:05:00"
"1759","Stormers",31,15,"Rebels","2015-05-24 07:10:00"
"1760","Crusaders",35,18,"Hurricanes","2015-05-29 21:35:00"
"1761","Brumbies",22,16,"Bulls","2015-05-29 23:40:00"
"1762","Sharks",25,21,"Rebels","2015-05-30 07:10:00"
"1763","Highlanders",36,9,"Chiefs","2015-05-30 21:35:00"
"1764","Force",10,32,"Reds","2015-05-30 23:40:00"
"1765","Stormers",42,12,"Cheetahs","2015-05-31 05:05:00"
"1766","Lions",27,22,"Waratahs","2015-05-31 07:10:00"
"1767","Hurricanes",56,20,"Highlanders","2015-06-05 21:35:00"
"1768","Force",20,33,"Brumbies","2015-06-06 01:00:00"
"1769","Rebels",21,20,"Bulls","2015-06-06 19:30:00"
"1770","Blues",11,34,"Crusaders","2015-06-06 21:35:00"
"1771","Reds",3,24,"Chiefs","2015-06-06 23:40:00"
"1772","Cheetahs",33,58,"Waratahs","2015-06-07 03:00:00"
"1773","Stormers",19,19,"Lions","2015-06-07 05:05:00"
"1774","Blues",7,44,"Highlanders","2015-06-12 21:35:00"
"1775","Rebels",11,13,"Force","2015-06-12 23:40:00"
"1776","Brumbies",24,37,"Crusaders","2015-06-13 19:30:00"
"1777","Chiefs",13,21,"Hurricanes","2015-06-13 21:35:00"
"1778","Waratahs",31,5,"Reds","2015-06-13 23:40:00"
"1779","Bulls",29,42,"Cheetahs","2015-06-14 05:05:00"
"1780","Sharks",34,12,"Stormers","2015-06-14 07:10:00"
"1781","Highlanders",24,14,"Chiefs","2015-06-20 21:35:00"
"1782","Stormers",19,39,"Brumbies","2015-06-21 05:05:00"
"1783","Hurricanes",29,9,"Brumbies","2015-06-27 21:35:00"
"1784","Waratahs",17,35,"Highlanders","2015-06-27 23:55:00"
"1785","Hurricanes",14,21,"Highlanders","2015-07-04 21:35:00"
"1786","Blues",33,31,"Highlanders","2016-02-26 19:35:00"
"1787","Brumbies",52,10,"Hurricanes","2016-02-26 21:45:00"
"1788","Cheetahs",33,34,"Jaguares","2016-02-27 06:00:00"
"1789","Sunwolves",13,26,"Lions","2016-02-27 17:15:00"
"1790","Crusaders",21,27,"Chiefs","2016-02-27 19:35:00"
"1791","Waratahs",30,10,"Reds","2016-02-27 21:45:00"
"1792","Force",19,25,"Rebels","2016-02-27 23:55:00"
"1793","Kings",8,43,"Sharks","2016-02-28 02:05:00"
"1794","Stormers",33,9,"Bulls","2016-02-28 04:15:00"
"1795","Crusaders",28,13,"Blues","2016-03-04 19:35:00"
"1796","Brumbies",32,15,"Waratahs","2016-03-04 21:45:00"
"1797","Chiefs",32,36,"Lions","2016-03-05 17:15:00"
"1798","Highlanders",17,16,"Hurricanes","2016-03-05 19:35:00"
"1799","Reds",6,22,"Force","2016-03-05 21:45:00"
"1800","Bulls",45,25,"Rebels","2016-03-06 02:00:00"
"1801","Cheetahs",10,20,"Stormers","2016-03-06 04:10:00"
"1802","Sharks",19,15,"Jaguares","2016-03-06 06:20:00"
"1803","Blues",19,23,"Hurricanes","2016-03-11 19:35:00"
"1804","Force",14,31,"Brumbies","2016-03-12 00:05:00"
"1805","Highlanders",34,15,"Lions","2016-03-12 19:35:00"
"1806","Rebels",25,23,"Reds","2016-03-12 21:45:00"
"1807","Sunwolves",31,32,"Cheetahs","2016-03-12 23:55:00"
"1808","Kings",24,58,"Chiefs","2016-03-13 02:05:00"
"1809","Stormers",13,18,"Sharks","2016-03-13 04:15:00"
"1810","Hurricanes",41,6,"Force","2016-03-18 19:35:00"
"1811","Waratahs",26,30,"Highlanders","2016-03-18 21:45:00"
"1812","Bulls",16,16,"Sharks","2016-03-19 06:00:00"
"1813","Sunwolves",9,35,"Rebels","2016-03-19 17:15:00"
"1814","Crusaders",57,24,"Kings","2016-03-19 19:35:00"
"1815","Reds",25,25,"Blues","2016-03-19 21:45:00"
"1816","Lions",39,22,"Cheetahs","2016-03-20 04:05:00"
"1817","Stormers",31,11,"Brumbies","2016-03-20 06:15:00"
"1818","Jaguares",26,30,"Chiefs","2016-03-20 10:40:00"
"1819","Hurricanes",42,20,"Kings","2016-03-25 19:35:00"
"1820","Chiefs",53,10,"Force","2016-03-26 19:35:00"
"1821","Rebels",3,27,"Highlanders","2016-03-26 21:45:00"
"1822","Sunwolves",27,30,"Bulls","2016-03-26 23:55:00"
"1823","Cheetahs",18,25,"Brumbies","2016-03-27 02:05:00"
"1824","Sharks",14,19,"Crusaders","2016-03-27 04:15:00"
"1825","Jaguares",8,13,"Stormers","2016-03-27 10:40:00"
"1826","Reds",13,15,"Waratahs","2016-03-27 19:05:00"
"1827","Highlanders",32,20,"Force","2016-04-01 20:35:00"
"1828","Lions",37,43,"Crusaders","2016-04-02 07:00:00"
"1829","Blues",24,16,"Jaguares","2016-04-02 21:35:00"
"1830","Brumbies",23,48,"Chiefs","2016-04-02 23:45:00"
"1831","Kings",33,28,"Sunwolves","2016-04-03 06:05:00"
"1832","Bulls",23,18,"Cheetahs","2016-04-03 08:15:00"
"1833","Waratahs",17,21,"Rebels","2016-04-03 20:05:00"
"1834","Chiefs",29,23,"Blues","2016-04-08 21:35:00"
"1835","Force",19,20,"Crusaders","2016-04-09 01:00:00"
"1836","Stormers",46,19,"Sunwolves","2016-04-09 07:00:00"
"1837","Hurricanes",40,22,"Jaguares","2016-04-09 21:35:00"
"1838","Reds",28,27,"Highlanders","2016-04-09 23:45:00"
"1839","Sharks",9,24,"Lions","2016-04-10 05:05:00"
"1840","Kings",6,38,"Bulls","2016-04-10 07:15:00"
"1841","Crusaders",32,15,"Jaguares","2016-04-15 21:35:00"
"1842","Rebels",13,38,"Hurricanes","2016-04-15 23:45:00"
"1843","Cheetahs",92,17,"Sunwolves","2016-04-16 07:00:00"
"1844","Blues",23,18,"Sharks","2016-04-16 21:35:00"
"1845","Waratahs",20,26,"Brumbies","2016-04-16 23:45:00"
"1846","Bulls",41,22,"Reds","2016-04-17 05:05:00"
"1847","Lions",29,22,"Stormers","2016-04-17 07:15:00"
"1848","Highlanders",14,15,"Sharks","2016-04-22 21:35:00"
"1849","Rebels",36,14,"Cheetahs","2016-04-22 23:45:00"
"1850","Sunwolves",36,28,"Jaguares","2016-04-23 19:15:00"
"1851","Hurricanes",27,28,"Chiefs","2016-04-23 21:35:00"
"1852","Force",13,49,"Waratahs","2016-04-23 23:45:00"
"1853","Stormers",40,22,"Reds","2016-04-24 03:00:00"
"1854","Kings",10,45,"Lions","2016-04-24 05:10:00"
"1855","Brumbies",14,40,"Crusaders","2016-04-24 20:05:00"
"1856","Chiefs",24,22,"Sharks","2016-04-29 21:35:00"
"1857","Force",20,42,"Bulls","2016-04-30 01:05:00"
"1858","Blues",36,30,"Rebels","2016-04-30 19:15:00"
"1859","Highlanders",23,10,"Brumbies","2016-04-30 21:35:00"
"1860","Reds",30,17,"Cheetahs","2016-04-30 23:45:00"
"1861","Lions",17,50,"Hurricanes","2016-05-01 05:05:00"
"1862","Stormers",30,32,"Waratahs","2016-05-01 07:15:00"
"1863","Jaguares",73,27,"Kings","2016-05-01 11:40:00"
"1864","Crusaders",38,5,"Reds","2016-05-06 21:35:00"
"1865","Brumbies",23,6,"Bulls","2016-05-06 23:45:00"
"1866","Sunwolves",22,40,"Force","2016-05-07 19:15:00"
"1867","Chiefs",13,26,"Highlanders","2016-05-07 21:35:00"
"1868","Waratahs",21,6,"Cheetahs","2016-05-07 23:45:00"
"1869","Sharks",32,15,"Hurricanes","2016-05-08 03:00:00"
"1870","Kings",18,34,"Blues","2016-05-08 05:10:00"
"1871","Highlanders",34,26,"Crusaders","2016-05-13 21:35:00"
"1872","Rebels",22,30,"Brumbies","2016-05-13 23:45:00"
"1873","Hurricanes",29,14,"Reds","2016-05-14 21:35:00"
"1874","Waratahs",31,8,"Bulls","2016-05-14 23:45:00"
"1875","Sunwolves",17,17,"Stormers","2016-05-15 01:55:00"
"1876","Cheetahs",34,20,"Kings","2016-05-15 05:05:00"
"1877","Lions",43,5,"Blues","2016-05-15 07:15:00"
"1878","Jaguares",22,25,"Sharks","2016-05-15 10:40:00"
"1879","Crusaders",29,10,"Waratahs","2016-05-20 21:35:00"
"1880","Reds",35,25,"Sunwolves","2016-05-21 19:05:00"
"1881","Chiefs",36,15,"Rebels","2016-05-21 21:35:00"
"1882","Force",13,17,"Blues","2016-05-21 23:45:00"
"1883","Lions",52,24,"Jaguares","2016-05-22 03:00:00"
"1884","Sharks",53,0,"Kings","2016-05-22 05:10:00"
"1885","Bulls",17,13,"Stormers","2016-05-22 07:20:00"
"1886","Hurricanes",27,20,"Highlanders","2016-05-27 21:35:00"
"1887","Waratahs",45,25,"Chiefs","2016-05-27 23:45:00"
"1888","Kings",29,22,"Jaguares","2016-05-28 07:00:00"
"1889","Blues",21,26,"Crusaders","2016-05-28 21:35:00"
"1890","Brumbies",66,5,"Sunwolves","2016-05-28 23:45:00"
"1891","Stormers",31,24,"Cheetahs","2016-05-29 03:00:00"
"1892","Bulls",20,56,"Lions","2016-05-29 05:10:00"
"1893","Rebels",27,22,"Force","2016-05-29 20:05:00"
"1894","Chiefs",23,13,"Crusaders","2016-07-01 21:35:00"
"1895","Brumbies",43,24,"Reds","2016-07-01 23:45:00"
"1896","Sunwolves",12,57,"Waratahs","2016-07-02 19:15:00"
"1897","Hurricanes",37,27,"Blues","2016-07-02 21:35:00"
"1898","Rebels",31,57,"Stormers","2016-07-02 23:45:00"
"1899","Cheetahs",30,29,"Force","2016-07-03 03:00:00"
"1900","Lions",37,10,"Sharks","2016-07-03 05:10:00"
"1901","Kings",18,48,"Highlanders","2016-07-03 07:20:00"
"1902","Jaguares",29,11,"Bulls","2016-07-03 11:40:00"
"1903","Blues",40,15,"Brumbies","2016-07-08 21:35:00"
"1904","Reds",5,50,"Chiefs","2016-07-08 23:45:00"
"1905","Lions",57,21,"Kings","2016-07-09 07:00:00"
"1906","Crusaders",85,26,"Rebels","2016-07-09 21:35:00"
"1907","Waratahs",17,28,"Hurricanes","2016-07-09 23:45:00"
"1908","Force",3,22,"Stormers","2016-07-10 01:55:00"
"1909","Bulls",50,3,"Sunwolves","2016-07-10 05:05:00"
"1910","Sharks",26,10,"Cheetahs","2016-07-10 07:15:00"
"1911","Jaguares",8,34,"Highlanders","2016-07-10 11:40:00"
"1912","Blues",34,28,"Waratahs","2016-07-15 21:35:00"
"1913","Reds",28,31,"Rebels","2016-07-15 23:45:00"
"1914","Sharks",40,29,"Sunwolves","2016-07-16 07:00:00"
"1915","Crusaders",10,35,"Hurricanes","2016-07-16 19:15:00"
"1916","Highlanders",25,15,"Chiefs","2016-07-16 21:35:00"
"1917","Brumbies",24,10,"Force","2016-07-16 23:45:00"
"1918","Stormers",52,24,"Kings","2016-07-17 05:05:00"
"1919","Cheetahs",17,43,"Bulls","2016-07-17 07:15:00"
"1920","Jaguares",34,22,"Lions","2016-07-17 11:40:00"
"1921","Brumbies",9,15,"Highlanders","2016-07-22 22:00:00"
"1922","Hurricanes",41,0,"Sharks","2016-07-23 21:35:00"
"1923","Lions",42,25,"Crusaders","2016-07-24 04:30:00"
"1924","Stormers",21,60,"Chiefs","2016-07-24 07:00:00"
"1925","Hurricanes",25,9,"Chiefs","2016-07-30 21:35:00"
"1926","Lions",42,30,"Highlanders","2016-07-31 03:00:00"
"1927","Hurricanes",20,3,"Lions","2016-08-06 21:35:00"
"1928","Rebels",18,56,"Blues","2017-02-23 21:45:00"
"1929","Highlanders",15,24,"Chiefs","2017-02-24 19:35:00"
"1930","Reds",28,26,"Sharks","2017-02-24 22:00:00"
"1931","Sunwolves",17,83,"Hurricanes","2017-02-25 17:15:00"
"1932","Crusaders",17,13,"Brumbies","2017-02-25 19:35:00"
"1933","Waratahs",19,13,"Force","2017-02-25 21:45:00"
"1934","Cheetahs",25,28,"Lions","2017-02-26 02:05:00"
"1935","Kings",26,39,"Jaguares","2017-02-26 04:15:00"
"1936","Stormers",37,24,"Bulls","2017-02-26 06:30:00"
"1937","Force",26,19,"Reds","2017-03-02 23:30:00"
"1938","Chiefs",41,26,"Blues","2017-03-03 19:35:00"
"1939","Hurricanes",71,6,"Rebels","2017-03-04 17:15:00"
"1940","Highlanders",27,30,"Crusaders","2017-03-04 19:35:00"
"1941","Brumbies",22,27,"Sharks","2017-03-04 21:45:00"
"1942","Sunwolves",23,37,"Kings","2017-03-04 23:55:00"
"1943","Lions",55,36,"Waratahs","2017-03-05 02:05:00"
"1944","Stormers",32,25,"Jaguares","2017-03-05 04:15:00"
"1945","Cheetahs",34,28,"Bulls","2017-03-05 06:30:00"
"1946","Chiefs",26,18,"Hurricanes","2017-03-10 19:35:00"
"1947","Brumbies",25,17,"Force","2017-03-10 21:45:00"
"1948","Blues",12,16,"Highlanders","2017-03-11 19:35:00"
"1949","Reds",20,22,"Crusaders","2017-03-11 21:45:00"
"1950","Kings",10,41,"Stormers","2017-03-12 02:05:00"
"1951","Cheetahs",38,31,"Sunwolves","2017-03-12 04:15:00"
"1952","Sharks",37,14,"Waratahs","2017-03-12 06:30:00"
"1953","Jaguares",36,24,"Lions","2017-03-12 08:40:00"
"1954","Crusaders",33,24,"Blues","2017-03-17 19:35:00"
"1955","Rebels",14,27,"Chiefs","2017-03-17 21:45:00"
"1956","Bulls",34,21,"Sunwolves","2017-03-18 06:00:00"
"1957","Hurricanes",41,15,"Highlanders","2017-03-18 19:35:00"
"1958","Waratahs",12,28,"Brumbies","2017-03-18 21:45:00"
"1959","Lions",44,14,"Reds","2017-03-19 04:15:00"
"1960","Sharks",19,17,"Kings","2017-03-19 06:30:00"
"1961","Jaguares",41,14,"Cheetahs","2017-03-19 08:40:00"
"1962","Crusaders",45,17,"Force","2017-03-24 19:35:00"
"1963","Rebels",25,32,"Waratahs","2017-03-24 21:45:00"
"1964","Blues",38,14,"Bulls","2017-03-25 19:35:00"
"1965","Brumbies",13,18,"Highlanders","2017-03-25 21:45:00"
"1966","Sunwolves",31,44,"Stormers","2017-03-25 23:55:00"
"1967","Kings",19,42,"Lions","2017-03-26 02:05:00"
"1968","Cheetahs",30,38,"Sharks","2017-03-26 04:15:00"
"1969","Jaguares",22,8,"Reds","2017-03-26 10:40:00"
"1970","Highlanders",51,12,"Rebels","2017-03-31 18:35:00"
"1971","Blues",24,15,"Force","2017-04-01 17:15:00"
"1972","Chiefs",28,12,"Bulls","2017-04-01 19:35:00"
"1973","Reds",15,34,"Hurricanes","2017-04-01 21:45:00"
"1974","Stormers",53,10,"Cheetahs","2017-04-02 02:05:00"
"1975","Lions",34,29,"Sharks","2017-04-02 04:15:00"
"1976","Waratahs",22,41,"Crusaders","2017-04-02 18:05:00"
"1977","Hurricanes",38,28,"Waratahs","2017-04-07 19:35:00"
"1978","Sunwolves",21,20,"Bulls","2017-04-08 17:15:00"
"1979","Highlanders",26,20,"Blues","2017-04-08 19:35:00"
"1980","Brumbies",43,10,"Reds","2017-04-08 21:45:00"
"1981","Sharks",18,13,"Jaguares","2017-04-09 01:05:00"
"1982","Stormers",34,26,"Chiefs","2017-04-09 03:15:00"
"1983","Force",46,41,"Kings","2017-04-09 18:05:00"
"1984","Crusaders",50,3,"Sunwolves","2017-04-14 19:35:00"
"1985","Reds",47,34,"Kings","2017-04-15 17:05:00"
"1986","Blues",24,28,"Hurricanes","2017-04-15 19:35:00"
"1987","Rebels",19,17,"Brumbies","2017-04-15 21:45:00"
"1988","Cheetahs",27,41,"Chiefs","2017-04-16 01:05:00"
"1989","Stormers",16,29,"Lions","2017-04-16 03:15:00"
"1990","Bulls",26,13,"Jaguares","2017-04-16 05:30:00"
"1991","Hurricanes",56,21,"Brumbies","2017-04-21 19:35:00"
"1992","Waratahs",24,26,"Kings","2017-04-21 21:45:00"
"1993","Lions",24,21,"Jaguares","2017-04-22 05:00:00"
"1994","Highlanders",40,15,"Sunwolves","2017-04-22 17:15:00"
"1995","Crusaders",57,24,"Stormers","2017-04-22 19:35:00"
"1996","Force",7,16,"Chiefs","2017-04-22 21:45:00"
"1997","Bulls",20,14,"Cheetahs","2017-04-23 03:15:00"
"1998","Sharks",9,9,"Rebels","2017-04-23 05:30:00"
"1999","Highlanders",57,14,"Stormers","2017-04-28 19:35:00"
"2000","Chiefs",27,20,"Sunwolves","2017-04-29 19:35:00"
"2001","Reds",26,29,"Waratahs","2017-04-29 21:45:00"
"2002","Force",15,24,"Lions","2017-04-29 23:55:00"
"2003","Cheetahs",21,48,"Crusaders","2017-04-30 03:15:00"
"2004","Kings",44,3,"Rebels","2017-04-30 05:30:00"
"2005","Jaguares",25,33,"Sharks","2017-04-30 07:40:00"
"2006","Brumbies",12,18,"Blues","2017-04-30 18:05:00"
"2007","Hurricanes",41,22,"Stormers","2017-05-05 19:35:00"
"2008","Cheetahs",41,45,"Highlanders","2017-05-06 05:00:00"
"2009","Rebels",10,47,"Lions","2017-05-06 17:00:00"
"2010","Chiefs",46,17,"Reds","2017-05-06 19:35:00"
"2011","Waratahs",33,40,"Blues","2017-05-06 21:45:00"
"2012","Sharks",37,12,"Force","2017-05-07 01:05:00"
"2013","Bulls",24,62,"Crusaders","2017-05-07 03:15:00"
"2014","Jaguares",46,39,"Sunwolves","2017-05-07 09:40:00"
"2015","Blues",50,32,"Cheetahs","2017-05-12 19:35:00"
"2016","Brumbies",6,13,"Lions","2017-05-12 21:45:00"
"2017","Crusaders",20,12,"Hurricanes","2017-05-13 19:35:00"
"2018","Rebels",24,29,"Reds","2017-05-13 21:45:00"
"2019","Bulls",10,17,"Highlanders","2017-05-14 01:05:00"
"2020","Kings",35,32,"Sharks","2017-05-14 03:15:00"
"2021","Jaguares",6,16,"Force","2017-05-14 09:40:00"
"2022","Chiefs",24,31,"Crusaders","2017-05-19 19:35:00"
"2023","Stormers",30,22,"Blues","2017-05-20 05:00:00"
"2024","Hurricanes",61,7,"Cheetahs","2017-05-20 19:35:00"
"2025","Force",6,55,"Highlanders","2017-05-20 21:45:00"
"2026","Sunwolves",17,38,"Sharks","2017-05-20 23:55:00"
"2027","Lions",51,14,"Bulls","2017-05-21 03:15:00"
"2028","Kings",10,19,"Brumbies","2017-05-21 05:30:00"
"2029","Waratahs",50,23,"Rebels","2017-05-21 18:05:00"
"2030","Blues",16,16,"Chiefs","2017-05-26 19:35:00"
"2031","Reds",26,40,"Force","2017-05-26 21:45:00"
"2032","Sunwolves",7,47,"Cheetahs","2017-05-27 17:15:00"
"2033","Highlanders",44,28,"Waratahs","2017-05-27 19:35:00"
"2034","Rebels",19,41,"Crusaders","2017-05-27 21:45:00"
"2035","Bulls",20,34,"Hurricanes","2017-05-28 01:05:00"
"2036","Sharks",22,10,"Stormers","2017-05-28 03:15:00"
"2037","Jaguares",15,39,"Brumbies","2017-05-28 09:40:00"
"2038","Lions",54,10,"Kings","2017-05-29 00:30:00"
"2039","Blues",34,29,"Reds","2017-06-02 19:35:00"
"2040","Crusaders",25,22,"Highlanders","2017-06-03 14:35:00"
"2041","Chiefs",46,31,"Waratahs","2017-06-03 17:05:00"
"2042","Brumbies",32,3,"Rebels","2017-06-03 21:45:00"
"2043","Force",12,34,"Hurricanes","2017-06-03 23:55:00"
"2044","Hurricanes",14,17,"Chiefs","2017-06-09 19:35:00"
"2045","Sharks",17,30,"Bulls","2017-07-01 05:00:00"
"2046","Jaguares",30,31,"Kings","2017-07-01 11:05:00"
"2047","Cheetahs",34,40,"Stormers","2017-07-02 01:05:00"
"2048","Lions",94,7,"Sunwolves","2017-07-02 03:15:00"
"2049","Reds",16,15,"Brumbies","2017-07-07 21:45:00"
"2050","Force",31,22,"Rebels","2017-07-07 23:55:00"
"2051","Waratahs",27,40,"Jaguares","2017-07-08 21:45:00"
"2052","Bulls",30,31,"Kings","2017-07-09 03:15:00"
"2053","Stormers",52,15,"Sunwolves","2017-07-09 05:30:00"
"2054","Highlanders",40,17,"Reds","2017-07-14 19:35:00"
"2055","Rebels",29,32,"Jaguares","2017-07-14 21:45:00"
"2056","Kings",20,21,"Cheetahs","2017-07-15 05:00:00"
"2057","Sunwolves",48,21,"Blues","2017-07-15 15:05:00"
"2058","Chiefs",28,10,"Brumbies","2017-07-15 17:15:00"
"2059","Hurricanes",31,22,"Crusaders","2017-07-15 19:35:00"
"2060","Force",40,11,"Waratahs","2017-07-15 21:45:00"
"2061","Bulls",33,41,"Stormers","2017-07-16 01:05:00"
"2062","Sharks",10,27,"Lions","2017-07-16 03:15:00"
"2063","Brumbies",16,35,"Hurricanes","2017-07-21 21:35:00"
"2064","Crusaders",17,0,"Highlanders","2017-07-22 19:35:00"
"2065","Lions",23,21,"Sharks","2017-07-23 00:30:00"
"2066","Stormers",11,17,"Chiefs","2017-07-23 03:00:00"
"2067","Crusaders",27,13,"Chiefs","2017-07-29 19:35:00"
"2068","Lions",44,29,"Hurricanes","2017-07-30 00:30:00"
"2069","Lions",17,25,"Crusaders","2017-08-06 02:00:00"
